#MP_Number	CNL	EG	EFermi	ValenceMax	CondMin	ENegDiff	Formula	Cost
9732	1.1024440000000002	2.066888	-1.0964440000000004	-1.1024440000000002	0.9644440000000003	1.2999999999999998	b'BaNaP'	0.0039846547314578
9747	3.7586920000000004	6.585384000000001	-3.7326919999999992	-3.758692	2.8266920000000013	1.5699999999999998	b'B4PbO7'	0.5597853323338332
9749	4.127104000000001	7.580208000000001	-4.118104000000001	-4.127104000000001	3.4521040000000003	2.49	b'Sr(BO2)2'	0.23267153090121606
9751	4.0812740000000005	5.497548	-4.0492740000000005	-4.0812740000000005	1.4162739999999996	1.8299999999999998	b'Al2Ge2O7'	1.4286110362066353
9755	3.305514	6.522028	-3.268514	-3.305514	3.216514	2.1399999999999997	b'HfGeO4'	1.0173247129681913
9775	1.218092	2.002184	-1.1140919999999999	-1.218092	0.7840920000000002	1.25	b'NaSrAs'	0.4790117322291235
9778	1.4458680000000002	2.5737360000000002	-1.3788680000000004	-1.4458680000000004	1.126868	1.37	b'K2AgP'	12.501133333333334
9781	2.41608	3.8381600000000002	-2.37208	-2.41608	1.4220799999999998	1.7600000000000002	b'K3SbS4'	5.00972380952381
9782	0.907718	0.922436	-0.9047179999999997	-0.9077179999999998	0.013718000000000341	1.73	b'KAg3Se2'	77.50006666666667
9788	2.473814	5.106628000000001	-2.419814	-2.473814	2.6328140000000007	1.6300000000000001	b'SrPS3'	0.010920634920634921
9789	2.434202	5.055404	-2.3442020000000006	-2.4342020000000004	2.6212020000000003	1.58	b'CaPS3'	0.008162857142857142
9794	1.9506720000000004	2.9053440000000004	-1.9046720000000004	-1.9506720000000004	0.9546720000000002	1.73	b'Rb2GeSe3'	60.74761904761905
9797	0.8654660000000001	2.407932	-0.8124659999999997	-0.8654660000000001	1.543466	1.73	b'K(SbSe2)2'	90.00006666666667
9798	0.9133360000000001	2.4146720000000004	-0.8883360000000002	-0.9133360000000001	1.5013359999999998	1.73	b'Rb(SbSe2)2'	90.01666666666667
9801	0.29996999999999996	0.78494	-0.36696999999999935	-0.29997000000000007	0.48497000000000057	0.8800000000000001	b'HfCoAs'	0.8125541125541125
9812	3.452636	5.717272	-3.358636	-3.452636	2.2646360000000003	1.79	b'ZnCO3'	0.013220305142787256
9813	1.05779	2.71258	-0.89879	-1.0577899999999998	1.6547900000000002	0.2200000000000002	b'WS2'	0.9138528138528138
9814	0.34893199999999996	0.19586399999999993	-0.5569319999999993	-0.3489319999999996	-0.15306799999999932	0.6499999999999999	b'Cu3SbSe4'	85.04411764705883
9816	6.181673999999999	8.328348	-6.118673999999999	-6.181673999999999	2.146674000000001	1.9700000000000002	b'GeF4'	0.7216931216931217
9843	1.1771380000000002	2.7152760000000002	-1.0981380000000005	-1.1771380000000002	1.538138	1.24	b'Sr3(AlP2)2'	0.012357723577235772
9845	1.782874	2.666748	-1.6958739999999999	-1.782874	0.883874	1.3600000000000003	b'RbCaAs'	0.49287714285714285
9846	1.6991520000000002	2.9323040000000002	-1.610152	-1.699152	1.2331520000000005	1.23	b'RbCaSb'	5.016686666666667
9854	0.814816	1.093632	-0.7568159999999997	-0.8148159999999995	0.27881600000000084	0.97	b'YP5'	0.03948275862068965
9856	1.420054	2.761108	-1.3190539999999997	-1.4200539999999997	1.3420540000000005	1.7599999999999998	b'Cs2ZrSe3'	61.06032388663968
9858	0.42671400000000004	0.8604280000000001	-0.4377139999999997	-0.42671400000000004	0.43271400000000027	1.1199999999999997	b'Ba3Ge4'	2.865966386554622
9867	0.534548	0.9830960000000001	-0.5045480000000007	-0.5345480000000005	0.4485479999999997	1.04	b'Ba2Si3Ag'	12.505893464052287
9868	1.03254	1.53308	-0.8545400000000001	-1.03254	0.50054	1.7600000000000002	b'KCu3S2'	0.04894621848739496
9880	-0.12962	0.40076	-0.04037999999999986	0.12962000000000007	0.5303800000000001	1.3299999999999998	b'YB2C'	0.26492337164750956
9881	1.6414840000000002	3.3609680000000006	-1.5244840000000004	-1.6414840000000004	1.7194840000000005	1.73	b'KAuSe'	342.580711827957
9884	0.059436000000000044	0.5948720000000001	-0.23643599999999987	-0.059436000000000044	0.5344360000000001	1.73	b'KFeSe2'	40.00008253968254
9889	1.3361399999999999	3.42028	-1.25214	-1.33614	2.08314	0.77	b'GaS'	0.0550125313283208
9899	0.18925000000000008	1.0815000000000001	-0.14324999999999966	-0.18924999999999992	0.8922500000000007	1.2999999999999998	b'BaAgP'	12.503941176470589
9900	1.2871480000000002	1.522296	-1.2551480000000002	-1.2871480000000002	0.23414800000000024	0.6500000000000001	b'Ag2GeS3'	25.72142857142857
9901	-0.16545800000000005	0.21608399999999994	-0.04654200000000053	0.1654580000000001	0.3815419999999996	0.5399999999999998	b'Sc3Co2Si3'	0.18206239316239317
9905	0.42067400000000005	0.914348	-0.4196740000000001	-0.420674	0.49367399999999995	1.0099999999999998	b'Ba2Si'	0.005886056644880174
9907	-0.07392199999999993	0.43715600000000004	-0.17207799999999995	0.0739219999999996	0.5120779999999998	1.2300000000000002	b'SrAs3'	1.4313492063492064
9909	-0.06645600000000002	0.24708799999999997	-0.08354399999999984	0.06645600000000007	0.31354400000000027	1.1599999999999997	b'Ba5Sb3'	15.014705882352942
9910	0.7409779999999999	1.582956	-0.6989779999999999	-0.7409779999999999	0.8419780000000001	1.7600000000000002	b'K2Pd3S4'	476.2001333333333
9911	2.432816	3.789632	-2.3748159999999996	-2.432816	1.3568160000000011	1.7600000000000002	b'K3SbS4'	5.00972380952381
9913	0.181472	0.478944	-0.33347200000000043	-0.1814720000000003	0.29747199999999996	0.3599999999999999	b'Fe5B2P'	0.23096442255062946
9920	0.18800000000000003	0.9	-0.14699999999999935	-0.18799999999999972	0.7119999999999997	1.04	b'TiS3'	0.007294372294372294
9921	1.169	2.225	-1.1	-1.169	1.056	1.25	b'ZrS3'	0.014835164835164835
9922	1.538	2.825	-1.4990000000000006	-1.5380000000000003	1.287	1.28	b'HfS3'	0.31017316017316016
9923	0.10626200000000002	0.593524	-0.16926199999999803	-0.10626199999999919	0.48626200000000175	0.56	b'VP2'	0.007263157894736842
9925	0.25906	0.83212	-0.31006	-0.25905999999999985	0.5720600000000005	1.0499999999999998	b'Ca2Sb'	5.00004
9934	-0.53354	0.29291999999999996	0.3845399999999999	0.5335399999999999	0.82646	1.0099999999999998	b'BaMgSi'	0.0029793629329126284
9946	2.100938	3.6588760000000002	-2.037938	-2.100938	1.557938	0.9300000000000002	b'ZnS'	0.015039180229053647
9947	2.143096	3.412192	-2.1140960000000018	-2.143096000000001	1.2700959999999988	0.6499999999999999	b'SiC'	0.0005592592592592592
9948	0.349888	0.861776	-0.5288880000000002	-0.349888	0.5118879999999999	0.4700000000000002	b'V5Te4'	4000.0263157894738
9951	-0.0011380000000000279	0.45872399999999997	-0.2948620000000002	0.0011380000000000834	0.4598619999999993	0.45999999999999974	b'MnNbGe'	0.7740183346065699
9952	0.053402000000000005	0.06780399999999998	-0.25340200000000035	-0.05340200000000017	0.015401999999999028	0.7499999999999998	b'Hf5ZnSb3'	16.527809742999615
9976	0.13270400000000002	0.03140799999999999	-0.34070400000000056	-0.13270400000000038	-0.10029600000000105	1.31	b'Ba(Sb3Ru)4'	4060.002941176471
9981	0.251688	0.45737599999999995	-0.3876879999999998	-0.2516879999999997	0.20568800000000032	1.49	b'Mn2N'	0.05181818181818182
9983	-0.06417600000000001	0.5436479999999999	-0.052824000000000204	0.06417599999999979	0.6088239999999994	1.0499999999999998	b'Ta2Se3'	61.1764705882353
9984	1.9710640000000001	2.9161280000000005	-1.884064	-1.9710640000000001	0.9440640000000009	0.6200000000000001	b'SnS2'	0.4593073593073593
9985	-0.030814000000000008	0.08937200000000001	-0.4081859999999997	0.03081400000000034	0.12018600000000035	0.43999999999999995	b'NbNiB'	0.184877169258508
9996	0.5904999999999999	1.89	-0.5624999999999996	-0.5904999999999996	1.2995	0.29000000000000004	b'SiP2'	0.0020037037037037037
9999	0.30473400000000006	0.496468	-0.387734	-0.30473399999999984	0.19073399999999907	0.2500000000000002	b'Ni(BMo)2'	2.0591779867641935
10003	0.011672000000000016	0.20934399999999997	-0.31767199999999995	-0.011671999999999905	0.19767199999999985	0.2999999999999998	b'Nb4CoSi'	0.2686311546840959
10004	0.00998600000000005	0.35897200000000007	-0.3019859999999994	-0.009985999999999606	0.34998599999999946	0.029999999999999805	b'Mo3P'	2.728272727272727
10009	0.5672200000000001	1.9644400000000002	-0.5332200000000005	-0.5672200000000003	1.3982200000000002	0.29000000000000004	b'GaTe'	1000.0526315789474
10014	0.619916	1.295832	0.3130839999999999	-0.6199159999999999	0.6759160000000004	1.08	b'TaS2'	0.5929971988795518
10033	0.31850600000000007	1.0060120000000001	0.34549399999999997	-0.3185060000000002	0.687506	0.98	b'NbS2'	0.06358543417366946
10045	-0.14641800000000005	0.16216399999999986	-0.07058199999999992	0.14641800000000016	0.30958200000000025	1.29	b'Ba5As3'	1.4432773109243697
10047	0.08538600000000002	0.493772	-0.20738600000000007	-0.08538599999999974	0.40838600000000014	1.1800000000000002	b'Ca5As3'	1.4286714285714286
10049	0.330098	0.747196	-0.45009799999999967	-0.33009799999999956	0.4170980000000002	0.6500000000000001	b'MnAsRu'	1000.4770995670996
10063	0.275718	0.922436	-0.2717179999999999	-0.2757179999999999	0.6467180000000003	0.3599999999999999	b'CdSnSb2'	17.12121212121212
10076	-0.11892800000000003	0.344144	-0.26907199999999953	0.11892800000000037	0.4640719999999998	0.7099999999999997	b'Hf3(NiGe)4'	3.8106782106782107
10089	0.580262	1.267524	-0.5492619999999997	-0.5802619999999998	0.6882620000000008	1.1599999999999997	b'Ba5Sb4'	20.014705882352942
10098	-0.4235380000000001	0.323924	0.1175379999999997	0.42353799999999975	0.7474619999999996	1.32	b'YGeAu'	323.3294136341967
10113	0.27539199999999997	0.586784	-0.5083919999999988	-0.2753920000000001	0.31139200000000145	0.8400000000000001	b'ScBIr3'	7500.153404067197
10117	0.26565000000000005	0.5423	-0.42764999999999986	-0.26564999999999994	0.2766499999999992	0.73	b'Mg3(Ni10B3)2'	0.9119808429118774
10123	0.40714399999999995	0.786288	-0.5291440000000005	-0.4071440000000006	0.37914400000000015	0.1399999999999999	b'Ni21(B3Sb)2'	10.922988505747126
10126	0.12489	0.21877999999999997	-0.31588999999999956	-0.12488999999999972	0.09389000000000003	0.41000000000000014	b'V5SiB2'	0.25620455064865233
10131	0.16081399999999998	0.388628	-0.38281400000000065	-0.16081400000000023	0.22781399999999952	0.3900000000000001	b'Zn3(Ni10B3)2'	0.9498520781803191
10133	0.36675	0.7445	-0.3977499999999994	-0.3667499999999997	0.3777500000000007	0.6799999999999999	b'Sc3BPb'	0.33032714412024755
10138	0.11219399999999996	0.2133879999999999	-0.33319399999999977	-0.11219399999999968	0.10119400000000045	0.9800000000000002	b'Y(BRu)4'	4000.4942528735633
10155	1.0682939999999999	1.763588	-1.0562940000000012	-1.0682939999999999	0.6952940000000005	0.010000000000000231	b'P2Ir'	2500.002
10162	-0.21967999999999993	0.1446400000000001	-0.01731999999999978	0.21968000000000032	0.3643199999999993	0.7999999999999998	b'La3Si2'	0.08824270152505448
10163	1.42909	2.64518	-1.3970899999999995	-1.4290899999999995	1.2160900000000003	1.17	b'NaAlTe2'	2000.0000556733828
10164	1.0276480000000001	1.1852960000000001	-1.0036479999999997	-1.0276479999999997	0.15864800000000123	1.17	b'NaGaTe2'	2000.0526750572083
10165	1.7909959999999998	3.2099919999999997	-1.7199959999999996	-1.7909959999999998	1.418996	1.2800000000000002	b'KAlTe2'	2000.0000788617886
10167	2.081666	3.486332	-2.030666	-2.0816660000000002	1.4046659999999997	1.65	b'Na3SbS4'	5.009654244306418
10183	-0.7429500000000001	0.0030999999999998806	-0.7620499999999995	0.7429500000000004	0.7460500000000003	0.8900000000000001	b'MgSbPd'	163.73019321291736
10199	0.23619200000000004	0.856384	-0.24319199999999963	-0.23619199999999996	0.6201920000000003	1.03	b'Mn(NbS2)3'	0.19166539343009933
10223	1.3824519999999998	2.1909039999999997	-1.3614519999999999	-1.3824519999999998	0.808452	1.65	b'Na2PdS2'	158.73500759144235
10226	2.137394	3.987788	-2.073394	-2.137394	1.8503939999999997	1.65	b'NaYS2'	0.03928814164346399
10240	0.10048800000000002	0.7269760000000001	-0.22148799999999902	-0.10048800000000035	0.6274880000000014	0.8299999999999998	b'ScNiP'	0.05057264957264958
10246	1.6771639999999999	2.444328	-1.652164	-1.6771639999999999	0.7671640000000002	1.65	b'Na2PtS2'	270.2751191315539
10264	1.045026	2.327052	-2.641026000000001	-1.045026	1.282026	0.19000000000000017	b'NiTe'	1000.0111111111111
10270	0.21229599999999998	0.44659200000000004	-0.4242960000000009	-0.21229600000000026	0.23429599999999962	1.1899999999999997	b'ScCo3C'	0.13901709401709403
10271	0.28790800000000005	0.49781600000000004	-0.4139079999999993	-0.28790799999999983	0.2089080000000001	0.8999999999999999	b'ZnCo3C'	0.11321378340365683
10281	2.099852	3.673704	-2.0488519999999997	-2.0998519999999994	1.5738520000000005	0.9300000000000002	b'ZnS'	0.015039180229053647
10289	1.0281500000000001	1.5533000000000001	-0.9591500000000002	-1.0281500000000001	0.52515	1.5499999999999998	b'Ca(BC)2'	0.2310161685823755
10299	2.2777019999999997	3.3704039999999997	-2.1887019999999997	-2.2777019999999997	1.092702	2.44	b'Ca4PdO6'	158.73025177363698
10300	0.054859999999999964	0.42772000000000004	-0.6368600000000004	-0.05485999999999969	0.3728599999999993	0.8599999999999999	b'ZrMoP'	0.9177832167832167
10322	1.4766960000000002	2.6033920000000004	-1.4196960000000005	-1.4766960000000005	1.126695999999999	2.15	b'BaHfN2'	0.4059714795008913
10328	0.67629	1.7015799999999999	-0.6542899999999996	-0.6762899999999998	1.02529	1.48	b'LaCrS3'	0.04369747899159664
10343	0.06421199999999999	0.49242400000000003	-0.5362119999999999	-0.06421200000000038	0.42821200000000026	1.1899999999999997	b'Sc2BC2'	0.19297671676982026
10359	-0.014461999999999975	0.1540760000000001	-0.29653800000000086	0.014461999999999975	0.16853799999999897	0.6799999999999997	b'Zr(CoGe)6'	4.493406593406593
10366	0.32644000000000006	0.65688	-0.5474399999999999	-0.32643999999999984	0.3304400000000003	0.2999999999999998	b'Nb2Co3Si'	0.21765076252723312
10368	0.8478600000000001	1.7757200000000002	-0.8158599999999998	-0.8478599999999998	0.9278600000000008	0.6699999999999999	b'CoPSe'	20.034333333333333
10371	-0.038990000000000025	0.05701999999999996	-0.3140099999999997	0.03899000000000008	0.09501000000000026	1.3800000000000001	b'Cr2GaN'	0.11691729323308271
10378	1.19925	1.7625	-1.18925	-1.1992500000000001	0.56325	1.2599999999999998	b'Cs3Sb'	6.578947368421053
10379	0.06684200000000001	0.14868400000000004	-0.22384200000000032	-0.06684200000000029	0.08184200000000086	0.7099999999999997	b'Hf3(Cu2Ge)2'	2.3964858670741025
10381	1.321814	2.410628	-1.2138140000000002	-1.321814	1.0888140000000002	1.23	b'K2CuSb'	5.014839215686274
10383	0.45872799999999997	1.077456	-0.4397279999999997	-0.4587279999999998	0.618728	1.08	b'LaTeAs'	1000.5056022408963
10390	1.2249980000000003	2.5669960000000005	-1.1279980000000007	-1.2249980000000007	1.340998	1.94	b'Ta2O5'	1.1764814578005116
10408	2.38573	5.1524600000000005	-2.28073	-2.38573	2.766730000000001	2.22	b'K2CN2'	0.1006888888888889
10412	0.17681	0.32662	-0.3818100000000002	-0.17681000000000013	0.14980999999999955	1.03	b'Mn(SbS2)2'	10.0104329004329
10430	0.133728	0.40345600000000004	-0.47472799999999893	-0.13372799999999962	0.26972800000000063	0.5899999999999999	b'Nb5(NiP)4'	0.342562091503268
10445	0.20263599999999998	0.325272	-0.4306359999999998	-0.20263600000000004	0.12163600000000052	0.74	b'Sc6FeTe2'	2000.2307851037851
10446	0.18941999999999998	0.34684000000000004	-0.3314199999999996	-0.18942000000000014	0.15742000000000012	0.74	b'Sc6NiTe2'	2000.2418803418802
10456	0.22577799999999998	0.504556	-0.3997779999999995	-0.22577800000000003	0.27877800000000086	0.9799999999999998	b'HfSiPt'	270.57330427700424
10457	0.19482200000000002	0.5126440000000001	-0.3758220000000003	-0.19482200000000027	0.3178220000000005	0.9000000000000001	b'HfSiPd'	159.03319273689274
10463	0.07472200000000001	0.31044399999999994	-0.43072200000000116	-0.0747220000000004	0.23472199999999876	0.8200000000000001	b'YCo4B'	0.2827586206896552
10469	0.049850000000000005	0.27270000000000005	-0.3318499999999993	-0.049849999999999284	0.2228500000000011	0.6799999999999997	b'NbSiPt'	270.32909750338575
10477	0.945462	0.997924	-0.887462	-0.945462	0.0514619999999999	1.73	b'RbAg3Se2'	77.51666666666667
10480	0.847022	0.9170440000000001	-0.8460219999999996	-0.8470219999999999	0.07002200000000025	1.7599999999999998	b'CsAg5Se3'	123.02631578947368
10481	0.8730460000000001	1.2890920000000001	-0.7810460000000004	-0.873046	0.41704600000000047	1.2800000000000002	b'RbAg3Te2'	2037.5166666666667
10487	0.740042	1.901084	-0.6830419999999999	-0.7400419999999999	1.1610420000000006	1.23	b'RbSb'	5.016666666666667
10519	0.779154	0.941308	-0.7751540000000006	-0.7791540000000001	0.16215400000000013	0.6800000000000002	b'Cu2SnS3'	0.491100076394194
10533	1.4493780000000003	3.0657560000000004	-1.3933780000000002	-1.4493780000000003	1.6153779999999998	1.36	b'YCuS2'	0.05395054573553559
10550	1.979908	3.193816	-1.8769080000000002	-1.9799080000000004	1.2129079999999997	2.09	b'SrMg2N2'	0.10284674329501917
10552	1.3030340000000002	3.1250680000000006	-1.2700340000000006	-1.3030340000000005	1.8230340000000007	1.73	b'RbBSe3'	60.1316091954023
10558	0.483294	1.089588	0.02370600000000067	-0.4832939999999999	0.6072940000000013	1.94	b'La3(NbN3)2'	0.5058823529411764
10572	3.8319940000000003	7.222988000000001	-3.7959940000000003	-3.831994	3.390994000000001	2.11	b'NaPN2'	0.10104347826086957
10577	1.610166	2.475332	-1.4931659999999995	-1.6101659999999995	0.8651660000000003	2.09	b'Sr5NbN5'	0.32271241830065356
10580	-0.045277999999999985	0.31044399999999994	0.4802779999999993	0.04527799999999971	0.3557220000000001	0.9099999999999997	b'La(AlGe)2'	1.4580075835212134
10601	0.74567	0.85234	-0.75067	-0.74567	0.10666999999999982	1.3299999999999998	b'Y3GaC'	0.15663541036499293
10608	0.382036	0.460072	-3.6000000000591115e-05	-0.38203600000000026	0.07903599999999944	1.3299999999999998	b'Y3SnC'	0.5585492859630791
10611	0.256124	0.476248	-0.26612400000000047	-0.2561240000000007	0.2201240000000002	1.4499999999999997	b'La3PbC'	0.18879084967320262
10621	1.806278	3.5375560000000004	-1.7422780000000004	-1.8062780000000003	1.732278	1.7600000000000002	b'RbSbS2'	5.021428571428571
10635	-0.226632	0.21473599999999993	-1.3243679999999989	0.2266320000000004	0.4403680000000012	0.08999999999999986	b'SnSb'	5.454545454545454
10636	-0.27520599999999995	0.752588	0.1752060000000002	0.27520599999999984	1.0267940000000007	1.0999999999999999	b'SrSb2'	10.002777777777778
10667	0.11633600000000005	1.066672	-0.01533600000000046	-0.11633600000000044	0.9493359999999997	1.24	b'SrAgP'	12.503777777777778
10677	-0.21953	0.44794000000000006	-0.06846999999999959	0.21952999999999978	0.6664699999999995	1.54	b'CaPAu'	322.5816651612903
10692	0.40648199999999995	0.633964	-0.46048199999999984	-0.40648199999999957	0.22748200000000018	0.1299999999999999	b'CoGe'	0.7476190476190476
10695	2.0872	3.7374	-2.0082	-2.0872	1.6502	0.9300000000000002	b'ZnS'	0.015039180229053647
10711	-0.17637600000000003	0.13924800000000004	-0.31662399999999913	0.17637599999999942	0.3156239999999997	0.27	b'VSi2'	0.005270565302144249
10721	0.12246599999999996	0.38593199999999994	-0.3514659999999994	-0.12246600000000019	0.2634660000000002	1.0099999999999998	b'Ti2C'	0.0008585858585858586
10736	0.260686	0.42637200000000003	-0.03068599999999999	-0.260686	0.165686	2.15	b'Ba3N'	0.058823529411764705
10739	0.000160000000000049	0.3603200000000001	-0.4011599999999991	-0.00015999999999927184	0.3601600000000005	0.6600000000000001	b'TiPRu'	1000.0011515151515
10748	1.565102	3.505204	-1.5101020000000003	-1.565102	1.9401019999999995	1.08	b'TaCu3S4'	0.64187675070028
10749	-0.09794200000000003	0.801116	0.06094199999999983	0.09794199999999975	0.8990579999999992	1.0999999999999999	b'SrCuSb'	5.017483660130719
10755	0.341402	2.089804	-0.40440199999999926	-0.34140199999999954	1.7484020000000005	0.5099999999999998	b'TiFeSb'	5.000167388167388
10802	0.69529	1.7015799999999999	-0.6852899999999997	-0.6952899999999997	1.00629	1.3600000000000003	b'RbAs'	0.4928571428571428
10809	2.973174	4.621348	-2.9161740000000007	-2.973174	1.6491739999999995	2.05	b'AgSnF6'	12.965656565656566
10810	1.366876	1.349752	-1.478876	-1.366876	-0.016124000000000027	2.44	b'TiAgF6'	12.511262626262626
10870	0.048321999999999976	0.1756439999999999	-0.23832200000000014	-0.048321999999999754	0.12732200000000038	0.7199999999999998	b'Zr5ZnSb3'	15.05111976630964
10884	1.09562	0.75124	-0.3226200000000006	-1.0956200000000003	-0.34438000000000013	0.2699999999999998	b'AlFeCo2'	0.0666947348044909
10893	0.798006	0.669012	-0.9210060000000011	-0.7980060000000009	-0.12799400000000105	0.7299999999999998	b'MnAlPt2'	540.5414618265715
10895	0.470396	1.322792	-0.4953960000000004	-0.47039600000000004	0.853396	0.07999999999999985	b'Mn2AlV'	0.00709353483486988
10910	0.399638	1.030276	-0.32063800000000064	-0.3996379999999995	0.6316380000000006	0.5900000000000001	b'Al2Ru'	1000.0000243902439
10919	1.300164	2.444328	-1.277164	-1.300164	1.1451640000000003	1.73	b'Rb2PtC2'	270.30471471471475
10922	0.22435	0.6097	-0.46335000000000015	-0.22434999999999938	0.38535000000000075	0.8799999999999999	b'Mg2Co12P7'	0.4070689655172414
10923	0.17360400000000006	0.5032080000000001	-0.41760399999999986	-0.1736039999999992	0.32960400000000156	1.19	b'Ca2Co12P7'	0.40704
10924	0.273688	0.45737599999999995	-0.3926880000000015	-0.27368799999999993	0.1836879999999983	0.8799999999999999	b'Mg(Co3P2)2'	0.2040344827586207
10953	1.197192	2.204384	-1.1571919999999998	-1.1971919999999998	1.0071920000000008	1.22	b'Sc2CdS4'	6.753113553113553
10961	0.17712400000000003	0.476248	-0.365123999999998	-0.17712399999999917	0.29912400000000083	0.7999999999999998	b'La5Si3'	0.14706993464052287
10969	1.7559179999999999	4.022836	-1.657918	-1.7559179999999999	2.2669180000000004	1.35	b'CdCN2'	6.767222222222222
10985	1.048106	1.545212	-0.8171059999999999	-1.0481059999999998	0.4971060000000005	1.7600000000000002	b'RbCu3S2'	0.06554621848739496
11006	2.4857700000000005	5.098540000000001	-2.4427700000000003	-2.4857700000000005	2.6127699999999994	1.69	b'BaPS3'	0.011084033613445378
11007	1.8620760000000003	3.7761520000000006	-1.785076	-1.862076	1.913076000000001	1.5499999999999998	b'CaPSe3'	60.00102
11008	1.910644	3.8192880000000002	-1.860644	-1.910644	1.9086440000000007	1.6599999999999997	b'BaPSe3'	60.00394117647059
11012	2.52415	4.9233	-2.48815	-2.5241499999999997	2.3991500000000006	1.6300000000000001	b'Sr(BS2)2'	0.24218664477285168
11019	2.053394	1.965788	-1.944394	-2.053394	-0.08760599999999918	1.63	b'GaCuO2'	0.06734180912639655
11020	1.986942	1.698884	-1.8749420000000008	-1.9869420000000004	-0.28805800000000037	1.63	b'GaAgO2'	12.552635926773455
11021	1.111742	0.620484	-1.1457420000000003	-1.1117420000000005	-0.4912580000000002	1.63	b'GaAuO2'	322.6332810880637
11022	2.02051	3.7640200000000004	-1.9525099999999997	-2.02051	1.7435100000000001	2.08	b'ScAgO2'	12.538465886287625
11025	0.58566666665	1.8433333333	-0.5176666666499998	-0.5856666666499999	1.2576666666499996	0.54	b'ZnP2'	0.014658227848101266
11038	0.307018	0.18103599999999997	-0.168018	-0.30701800000000024	-0.1259819999999996	0.5	b'Zr6Al2Fe'	0.04619410941362161
11051	0.615182	1.375364	-0.5591820000000003	-0.6151820000000003	0.7601819999999995	1.0299999999999998	b'NaSn'	0.4545889328063241
11054	0.923956	1.915912	-0.8889560000000003	-0.923956	0.9919559999999996	1.1400000000000001	b'RbSn'	0.4712121212121212
11055	0.943478	1.919956	-0.8934779999999996	-0.9434779999999998	0.9764780000000011	1.17	b'CsSn'	0.9808612440191387
11108	0.16093600000000002	0.931872	-0.15593600000000052	-0.1609360000000004	0.7709359999999998	1.24	b'SrP3'	0.0057777777777777775
11113	0.07147799999999999	0.571956	-0.2454780000000003	-0.07147799999999993	0.49947799999999987	0.6400000000000001	b'TiTeAs'	1000.476341991342
11152	0.71504	1.19608	-0.693039999999999	-0.7150399999999992	0.48104000000000013	0.3799999999999999	b'SiSbPt'	275.270273973974
11168	0.752456	1.578912	-0.7214560000000008	-0.7524560000000005	0.8264560000000003	1.2000000000000002	b'Ca(PIr)2'	5000.00202
11190	-0.17620200000000003	0.14059600000000005	-0.3157980000000009	0.17620199999999997	0.31679800000000036	0.27	b'VSi2'	0.005270565302144249
11193	0.736974	0.846948	-0.736974	-0.736974	0.10997400000000024	0.9500000000000002	b'VAuS2'	322.5906702239469
11202	0.13863800000000004	0.35627600000000004	-0.5666380000000002	-0.13863800000000026	0.2176379999999991	0.8299999999999998	b'Y6FeSb2'	10.206912424740011
11212	-0.30221999999999993	0.53556	0.10921999999999965	0.30222000000000016	0.8377799999999995	1.1	b'LaAsPd'	159.2357609710551
11214	-0.022679999999999978	0.81864	-0.044319999999999915	0.022680000000000256	0.84232	1.0499999999999998	b'CaAgSb'	17.50002
11230	-0.018340000000000023	0.023319999999999896	-0.29966000000000026	0.018340000000000245	0.04166000000000025	0.3900000000000001	b'Y2Al'	0.06897771236333053
11265	0.687478	1.245956	-0.663478	-0.687478	0.5584779999999996	1.0699999999999998	b'BaCaSn'	0.4575066310160428
11321	2.8345000000000002	5.631	-2.7575000000000003	-2.8345000000000002	2.7965	2.2199999999999998	b'Y3TaO7'	0.6916987873710204
11327	2.2401780000000002	3.335356	-2.1791780000000003	-2.2401780000000002	1.0951779999999998	1.73	b'Rb2Se'	20.033333333333335
11328	0.194674	0.240348	-0.28867399999999854	-0.19467399999999913	0.04567399999999999	0.16999999999999993	b'P2W'	0.9110909090909091
11342	1.011302	2.561604	-0.9753019999999999	-1.011302	1.5503019999999998	0.7399999999999998	b'GaSe'	20.05263157894737
11398	0.44568	0.33336	-0.35368000000000066	-0.4456800000000003	-0.11332000000000075	0.09999999999999987	b'Ga3Ni5'	0.2134502923976608
11438	0.010447999999999957	0.10689599999999999	-0.3304480000000005	-0.010448000000000235	0.09644799999999965	0.47	b'Sc(GaFe)6'	0.35434625024098704
11449	0.18859200000000004	0.317184	-0.473592	-0.18859199999999987	0.12859200000000026	0.25	b'HfMn2'	0.30484848484848487
11499	0.06301200000000001	0.08802399999999999	-0.3260120000000004	-0.06301200000000007	0.024011999999999922	0.09000000000000008	b'YMg2'	0.034551724137931034
11508	-0.09359800000000001	0.741804	-0.0024020000000000152	0.09359800000000007	0.835402000000002	0.029999999999999805	b'MoP4'	0.9130909090909091
11511	-0.15516799999999997	0.667664	0.06016799999999911	0.15516799999999975	0.8228319999999991	0.9099999999999997	b'LaAlGe'	0.7437096741135478
11520	0.717004	1.312008	-0.6390039999999999	-0.7170040000000002	0.5960040000000006	0.8299999999999998	b'YNiSb'	5.045593869731801
11521	0.19114799999999996	0.1742959999999999	-0.1941480000000002	-0.1911480000000001	-0.01685200000000009	0.5499999999999998	b'ScNi'	0.04957264957264958
11522	0.675134	0.631268	-0.7201339999999998	-0.6751339999999999	-0.04386600000000129	0.050000000000000044	b'Ni3Sn'	0.48787878787878786
